Activity Date,Process Date,Settle Date,Account Type,Instrument,Description,Trans Code,Quantity,Price,Amount,Suppressed,Running Balance
03/24/2020,03/24/2020,03/25/2020,Margin,INTC,INTC 2020-03-27 Call $49.00,STC,-1,$4.85,$484.97,N,$485.72
03/20/2020,03/20/2020,03/23/2020,Margin,--,Option Expiration for WMT 2020-03-20 call $130.00,OEXP,20S,,--,N,$0.75
03/20/2020,03/20/2020,03/23/2020,Margin,INTC,INTC 2020-03-27 Call $49.00,BTO,1,$1.66,($166.00),N,$0.75
03/20/2020,03/20/2020,03/23/2020,Margin,WMT,WMT 2020-03-27 Call $125.00,STC,-2,$0.80,$159.98,N,$166.75
03/20/2020,03/20/2020,03/23/2020,Margin,WMT,WMT 2020-03-27 Call $125.00,BTO,2,$1.95,($390.00),N,$6.77
03/20/2020,03/20/2020,03/20/2020,Margin,,ACH Withdrawal,ACH,--,,"($1,940.00)",N,$396.77
03/19/2020,03/19/2020,03/20/2020,Margin,WMT,WMT 2020-03-20 Call $130.00,BTO,18,$0.05,($90.00),N,"$2,336.77"
03/19/2020,03/19/2020,03/20/2020,Margin,WMT,WMT 2020-03-20 Call $130.00,BTO,1,$0.05,($5.00),N,"$2,426.77"
03/19/2020,03/19/2020,03/20/2020,Margin,WMT,WMT 2020-03-20 Call $130.00,BTO,1,$0.05,($5.00),N,"$2,431.77"
03/19/2020,03/19/2020,03/20/2020,Margin,TSLA,TSLA 2020-03-20 Call $450.00,STC,-1,$15.23,"$1,522.95",N,"$2,436.77"
03/19/2020,03/19/2020,03/20/2020,Margin,TSLA,TSLA 2020-03-20 Call $450.00,BTO,1,$10.50,"($1,050.00)",N,$913.82
03/19/2020,03/19/2020,03/20/2020,Margin,ZM,ZM 2020-03-20 Call $123.00,STC,-3,$6.50,"$1,949.94",N,"$1,963.82"
03/17/2020,03/17/2020,03/18/2020,Margin,ZM,ZM 2020-03-20 Call $123.00,BTO,2,$1.24,($248.00),N,$13.88
03/17/2020,03/17/2020,03/17/2020,Margin,,ACH Deposit,ACH,--,,$260.00,N,$261.88
03/17/2020,03/17/2020,03/18/2020,Margin,ZM,ZM 2020-03-20 Call $123.00,BTO,1,$1.30,($130.00),N,$1.88
03/17/2020,03/17/2020,03/17/2020,Margin,,ACH Deposit,ACH,--,,$30.00,N,$131.88
03/17/2020,03/17/2020,03/17/2020,Margin,,ACH Deposit,ACH,--,,$100.00,N,$101.88
03/13/2020,03/13/2020,03/16/2020,Margin,--,Option Expiration for TSLA 2020-03-13 call $725.00,OEXP,2S,,--,N,$1.88
03/11/2020,03/11/2020,03/12/2020,Margin,TSLA,TSLA 2020-03-13 Call $725.00,BTO,2,$1.10,($220.00),N,$1.88
03/10/2020,03/10/2020,03/11/2020,Margin,WMT,WMT 2020-03-13 Call $120.00,STC,-1,$1.26,$125.98,N,$221.88
03/09/2020,03/09/2020,03/10/2020,Margin,WMT,WMT 2020-03-13 Call $120.00,BTO,1,$1.50,($150.00),N,$95.90
03/09/2020,03/09/2020,03/10/2020,Margin,GILD,GILD 2020-03-13 Call $85.00,STC,-1,$0.77,$76.98,N,$245.90
03/06/2020,03/06/2020,03/09/2020,Margin,--,Option Expiration for ANTM 2020-03-06 call $307.50,OEXP,1S,,--,N,$168.92
03/06/2020,03/06/2020,03/09/2020,Margin,GILD,GILD 2020-03-13 Call $85.00,BTO,1,$1.65,($165.00),N,$168.92
03/06/2020,03/06/2020,03/09/2020,Margin,GILD,GILD 2020-03-13 Call $80.00,STC,-1,$3.25,$324.98,N,$333.92
03/06/2020,03/06/2020,03/09/2020,Margin,GILD,GILD 2020-03-13 Call $80.00,BTO,1,$1.35,($135.00),N,$8.94
03/06/2020,03/06/2020,03/06/2020,Margin,,ACH Deposit,ACH,--,,$10.00,N,$143.94
03/06/2020,03/06/2020,03/09/2020,Margin,TSLA,TSLA 2020-03-06 Call $750.00,STC,-1,$0.86,$85.98,N,$133.94
03/05/2020,03/05/2020,03/06/2020,Margin,TSLA,TSLA 2020-03-06 Call $750.00,BTO,1,$4.75,($475.00),N,$47.96
03/05/2020,03/05/2020,03/06/2020,Margin,NFLX,NFLX 2020-03-06 Call $390.00,STC,-2,$0.43,$85.98,N,$522.96
03/05/2020,03/05/2020,03/06/2020,Margin,LK,LK 2020-03-06 Call $43.50,STC,-10,$0.20,$199.97,N,$436.98
03/05/2020,03/05/2020,03/06/2020,Margin,TSLA,TSLA 2020-03-06 Call $762.50,STC,-1,$2.19,$218.98,N,$237.01
03/05/2020,03/05/2020,03/06/2020,Margin,TSLA,TSLA 2020-03-06 Call $762.50,BTO,1,$3.80,($380.00),N,$18.03
03/05/2020,03/05/2020,03/06/2020,Margin,LK,LK 2020-03-06 Call $43.50,BTO,10,$0.10,($100.00),N,$398.03
03/04/2020,03/04/2020,03/05/2020,Margin,ANTM,ANTM 2020-03-06 Call $307.50,BTO,1,$0.45,($45.00),N,$498.03
03/04/2020,03/04/2020,03/05/2020,Margin,NFLX,NFLX 2020-03-06 Call $390.00,BTO,1,$1.07,($107.00),N,$543.03
03/04/2020,03/04/2020,03/05/2020,Margin,NFLX,NFLX 2020-03-06 Call $390.00,BTO,1,$1.50,($150.00),N,$650.03
03/04/2020,03/04/2020,03/05/2020,Margin,NTES,NTES 2020-03-06 Call $327.50,STC,-1,$8.00,$799.97,N,$800.03
03/03/2020,03/03/2020,03/04/2020,Margin,NTES,NTES 2020-03-06 Call $327.50,BTO,1,$2.80,($280.00),N,$0.06
03/03/2020,03/03/2020,03/04/2020,Margin,NFLX,NFLX 2020-03-13 Call $410.00,STC,-1,$1.80,$179.98,N,$280.06
03/03/2020,03/03/2020,03/03/2020,Margin,,ACH Deposit,ACH,--,,$100.00,N,$100.08
02/28/2020,02/28/2020,03/02/2020,Margin,--,Option Expiration for ANTM 2020-02-28 call $315.00,OEXP,10S,,--,N,$0.08
02/28/2020,02/28/2020,03/02/2020,Margin,--,Option Expiration for ANTM 2020-02-28 call $312.50,OEXP,10S,,--,N,$0.08
02/28/2020,02/28/2020,03/02/2020,Margin,--,Option Expiration for NFLX 2020-02-28 call $390.00,OEXP,1S,,--,N,$0.08
02/28/2020,02/28/2020,03/02/2020,Margin,--,Option Expiration for TSLA 2020-02-28 call $900.00,OEXP,1S,,--,N,$0.08
02/28/2020,02/28/2020,03/02/2020,Margin,--,Option Expiration for ANTM 2020-02-28 call $310.00,OEXP,10S,,--,N,$0.08
02/28/2020,02/28/2020,03/02/2020,Margin,--,Option Expiration for NFLX 2020-02-28 call $400.00,OEXP,1S,,--,N,$0.08
02/28/2020,02/28/2020,03/02/2020,Margin,NFLX,NFLX 2020-03-13 Call $410.00,BTO,1,$4.30,($430.00),N,$0.08
02/28/2020,02/28/2020,02/28/2020,Margin,,ACH Deposit,ACH,--,,$16.00,N,$430.08
02/27/2020,02/27/2020,02/28/2020,Margin,NFLX,NFLX 2020-02-28 Call $390.00,BTO,1,$1.56,($156.00),N,$414.08
02/27/2020,02/27/2020,02/27/2020,Margin,--,Received Stock Referral Reward for INO,REC,1,,--,N,$570.08
02/27/2020,02/27/2020,02/28/2020,Margin,NFLX,NFLX 2020-02-28 Call $400.00,BTO,1,$1.90,($190.00),N,$570.08
02/27/2020,02/27/2020,02/28/2020,Margin,CLX,CLX 2020-03-06 Call $172.50,STC,-2,$3.80,$759.97,N,$760.08
02/26/2020,02/26/2020,02/27/2020,Margin,TSLA,TSLA 2020-02-28 Call $900.00,BTO,1,$1.70,($170.00),N,$0.11
02/26/2020,02/26/2020,02/26/2020,Margin,,ACH Deposit,ACH,--,,$20.00,N,$170.11
02/26/2020,02/26/2020,02/26/2020,Margin,,ACH Deposit,ACH,--,,$75.00,N,$150.11
02/25/2020,02/25/2020,02/26/2020,Margin,CLX,CLX 2020-03-06 Call $172.50,BTO,1,$1.30,($130.00),N,$75.11
02/25/2020,02/25/2020,02/26/2020,Margin,CLX,CLX 2020-03-06 Call $172.50,BTO,1,$1.30,($130.00),N,$205.11
02/24/2020,02/24/2020,02/25/2020,Margin,ANTM,ANTM 2020-02-28 Call $310.00,BTO,3,$0.10,($30.00),N,$335.11
02/24/2020,02/24/2020,02/25/2020,Margin,ANTM,ANTM 2020-02-28 Call $310.00,BTO,7,$0.10,($70.00),N,$365.11
02/24/2020,02/24/2020,02/25/2020,Margin,ANTM,ANTM 2020-02-28 Call $315.00,BTO,10,$0.10,($100.00),N,$435.11
02/24/2020,02/24/2020,02/25/2020,Margin,ANTM,ANTM 2020-02-28 Call $312.50,BTO,1,$0.06,($6.00),N,$535.11
02/24/2020,02/24/2020,02/25/2020,Margin,ANTM,ANTM 2020-02-28 Call $312.50,BTO,9,$0.06,($54.00),N,$541.11
02/21/2020,02/21/2020,02/24/2020,Margin,--,Option Expiration for PCRX 2020-02-21 call $65.00,OEXP,21S,,--,N,$595.11
02/21/2020,02/21/2020,02/24/2020,Margin,--,Option Expiration for ANTM 2020-02-21 call $315.00,OEXP,10S,,--,N,$595.11
02/21/2020,02/21/2020,02/24/2020,Margin,--,Option Expiration for DELL 2020-02-21 call $55.00,OEXP,10S,,--,N,$595.11
02/21/2020,02/21/2020,02/21/2020,Margin,,ACH Withdrawal,ACH,--,,($270.00),N,$595.11
02/21/2020,02/21/2020,02/24/2020,Margin,AAPL,AAPL 2020-02-21 Put $315.00,STC,-2,$1.90,$379.98,N,$865.11
02/20/2020,02/20/2020,02/21/2020,Margin,AAPL,AAPL 2020-02-21 Put $315.00,BTO,1,$0.56,($56.00),N,$485.13
02/20/2020,02/20/2020,02/21/2020,Margin,AAPL,AAPL 2020-02-21 Put $315.00,BTO,1,$0.90,($90.00),N,$541.13
02/19/2020,02/19/2020,02/20/2020,Margin,DELL,DELL 2020-02-21 Call $55.00,BTO,10,$0.09,($90.00),N,$631.13
02/19/2020,02/19/2020,02/20/2020,Margin,BYND,BYND 2020-02-21 Call $122.00,STC,-1,$7.20,$719.97,N,$721.13
02/19/2020,02/19/2020,02/19/2020,Margin,,ACH Deposit,ACH,--,,$100.00,N,$1.16
02/19/2020,02/19/2020,02/20/2020,Margin,PCRX,PCRX 2020-02-21 Call $65.00,BTO,10,$0.05,($50.00),N,($98.84)
02/19/2020,02/19/2020,02/20/2020,Margin,PCRX,PCRX 2020-02-21 Call $65.00,BTO,10,$0.05,($50.00),N,($48.84)
02/18/2020,02/18/2020,02/19/2020,Margin,ANTM,ANTM 2020-02-21 Call $315.00,BTO,1,$0.11,($11.00),N,$1.16
02/18/2020,02/18/2020,02/18/2020,Margin,,ACH Deposit,ACH,--,,$11.00,N,$12.16
02/18/2020,02/18/2020,02/19/2020,Margin,ANTM,ANTM 2020-02-21 Call $315.00,BTO,9,$0.11,($99.00),N,$1.16
02/18/2020,02/18/2020,02/18/2020,Margin,,ACH Deposit,ACH,--,,$100.00,N,$100.16
02/18/2020,02/18/2020,02/19/2020,Margin,PCRX,PCRX 2020-02-21 Call $65.00,BTO,1,$0.05,($5.00),N,$0.16
02/18/2020,02/18/2020,02/18/2020,Margin,,ACH Deposit,ACH,--,,$2.00,N,$5.16
02/18/2020,02/18/2020,02/19/2020,Margin,BYND,BYND 2020-02-21 Call $122.00,BTO,1,$2.00,($200.00),N,$3.16
02/14/2020,02/14/2020,02/18/2020,Margin,--,Option Expiration for KSS 2020-02-14 put $42.00,OEXP,4S,,--,N,$203.16
02/14/2020,02/14/2020,02/18/2020,Margin,--,Option Expiration for JNUG 2020-02-14 call $77.00,OEXP,5S,,--,N,$203.16
02/13/2020,02/13/2020,02/14/2020,Margin,CHKP,CHKP 2020-02-21 Call $120.00,STC,-5,$0.40,$199.98,N,$203.16
02/12/2020,02/12/2020,02/13/2020,Margin,JNUG,JNUG 2020-02-14 Call $77.00,BTO,5,$0.30,($150.00),N,$3.18
02/12/2020,02/12/2020,02/13/2020,Margin,CHKP,CHKP 2020-02-21 Call $120.00,BTO,5,$0.70,($350.00),N,$153.18
02/12/2020,02/12/2020,02/13/2020,Margin,TSLA,TSLA 2020-02-14 Put $730.00,STC,-1,$4.50,$449.98,N,$503.18
02/11/2020,02/11/2020,02/12/2020,Margin,TSLA,TSLA 2020-02-14 Put $730.00,BTO,1,$8.10,($810.00),N,$53.20
02/11/2020,02/11/2020,02/11/2020,Margin,,ACH Deposit,ACH,--,,$850.00,N,$863.20
02/07/2020,02/07/2020,02/10/2020,Margin,--,"Option Expiration for GOOGL 2020-02-07 call $1,490.00",OEXP,1S,,--,N,$13.20
02/07/2020,02/07/2020,02/10/2020,Margin,KSS,KSS 2020-02-14 Put $42.00,BTO,1,$0.28,($28.00),N,$13.20
02/07/2020,02/07/2020,02/10/2020,Margin,KSS,KSS 2020-02-14 Put $42.00,BTO,2,$0.28,($56.00),N,$41.20
02/07/2020,02/07/2020,02/10/2020,Margin,KSS,KSS 2020-02-14 Put $42.00,BTO,1,$0.28,($28.00),N,$97.20
02/07/2020,02/07/2020,02/07/2020,Margin,,ACH Deposit,ACH,--,,$125.00,N,$125.20
02/06/2020,02/06/2020,02/07/2020,Margin,GOOGL,"GOOGL 2020-02-07 Call $1,490.00",BTO,1,$2.95,($295.00),N,$0.20
02/06/2020,02/06/2020,02/07/2020,Margin,CMG,CMG 2020-02-07 Put $840.00,STC,-1,$2.30,$229.98,N,$295.20
02/05/2020,02/05/2020,02/06/2020,Margin,CMG,CMG 2020-02-07 Put $840.00,BTO,1,$3.30,($330.00),N,$65.22
02/05/2020,02/05/2020,02/05/2020,Margin,,ACH Withdrawal,ACH,--,,"($1,000.00)",N,$395.22
02/05/2020,02/05/2020,02/06/2020,Margin,LYFT,LYFT 2020-02-07 Call $52.00,STC,-1,$0.26,$25.98,N,"$1,395.22"
02/05/2020,02/05/2020,02/06/2020,Margin,LYFT,LYFT 2020-02-07 Call $52.00,STC,-2,$0.26,$51.98,N,"$1,369.24"
02/05/2020,02/05/2020,02/06/2020,Margin,LYFT,LYFT 2020-02-07 Call $52.00,STC,-2,$0.26,$51.98,N,"$1,317.26"
02/04/2020,02/04/2020,02/05/2020,Margin,LYFT,LYFT 2020-02-07 Call $52.00,BTO,5,$0.52,($260.00),N,"$1,265.28"
02/04/2020,02/04/2020,02/05/2020,Margin,AMZN,"AMZN 2020-02-07 Call $2,070.00",STC,-1,$10.35,"$1,034.96",N,"$1,525.28"
02/04/2020,02/04/2020,02/05/2020,Margin,AMZN,"AMZN 2020-02-07 Call $2,070.00",BTO,1,$5.60,($560.00),N,$490.32
02/04/2020,02/04/2020,02/05/2020,Margin,IBM,IBM 2020-02-14 Call $148.00,STC,-2,$1.72,$343.98,N,"$1,050.32"
02/04/2020,02/04/2020,02/05/2020,Margin,IBM,IBM 2020-02-14 Call $148.00,STC,-1,$1.72,$171.98,N,$706.34
02/04/2020,02/04/2020,02/05/2020,Margin,IBM,IBM 2020-02-14 Call $148.00,STC,-1,$1.72,$171.98,N,$534.36
02/04/2020,02/04/2020,02/05/2020,Margin,IBM,IBM 2020-02-14 Call $148.00,STC,-1,$1.72,$171.98,N,$362.38
02/04/2020,02/04/2020,02/05/2020,Margin,IBM,IBM 2020-02-14 Call $148.00,STC,-1,$1.72,$171.98,N,$190.40
02/03/2020,02/03/2020,02/04/2020,Margin,IBM,IBM 2020-02-14 Call $148.00,BTO,6,$0.55,($330.00),N,$18.42
01/24/2020,01/24/2020,01/27/2020,Margin,TLT,TLT 2020-01-31 Call $140.50,STC,-2,$1.70,$339.98,N,$348.42
01/14/2020,01/14/2020,01/15/2020,Margin,TLT,TLT 2020-01-31 Call $140.50,BTO,1,$0.47,($47.00),N,$8.44
01/14/2020,01/14/2020,01/15/2020,Margin,TLT,TLT 2020-01-31 Call $140.50,BTO,1,$0.47,($47.00),N,$55.44
01/03/2020,01/03/2020,01/06/2020,Margin,--,Option Expiration for BA 2020-01-03 call $385.00,OEXP,10S,,--,N,$102.44
01/03/2020,01/03/2020,01/06/2020,Margin,--,Option Expiration for BA 2020-01-03 call $390.00,OEXP,2S,,--,N,$102.44
01/03/2020,01/03/2020,01/06/2020,Margin,--,Option Expiration for ROKU 2020-01-03 put $122.00,OEXP,1S,,--,N,$102.44
01/02/2020,01/02/2020,01/03/2020,Margin,FIVE,FIVE 2020-01-03 Call $129.00,STC,-1,$0.50,$49.98,N,$102.44
01/02/2020,01/02/2020,01/03/2020,Margin,FIVE,FIVE 2020-01-03 Call $129.00,STC,-1,$0.50,$49.98,N,$52.46
12/30/2019,12/30/2019,12/31/2019,Margin,ROKU,ROKU 2020-01-03 Put $122.00,BTO,1,$0.68,($68.00),N,$2.48
12/30/2019,12/30/2019,12/30/2019,Margin,,ACH Deposit,ACH,--,,$35.00,N,$70.48
12/30/2019,12/30/2019,12/31/2019,Margin,FIVE,FIVE 2020-01-03 Call $129.00,BTO,2,$1.10,($220.00),N,$35.48
12/30/2019,12/30/2019,12/31/2019,Margin,QCOM,QCOM 2020-01-03 Call $90.00,STC,-8,$0.30,$239.97,N,$255.48
12/27/2019,12/27/2019,12/30/2019,Margin,--,Option Expiration for TTWO 2019-12-27 call $128.00,OEXP,15S,,--,N,$15.51
12/27/2019,12/27/2019,12/30/2019,Margin,--,Option Expiration for PYPL 2019-12-27 call $111.00,OEXP,10S,,--,N,$15.51
12/27/2019,12/27/2019,12/30/2019,Margin,--,Option Expiration for QCOM 2019-12-27 call $90.00,OEXP,20S,,--,N,$15.51
12/27/2019,12/27/2019,12/30/2019,Margin,QCOM,QCOM 2020-01-03 Call $90.00,BTO,1,$0.51,($51.00),N,$15.51
12/27/2019,12/27/2019,12/30/2019,Margin,QCOM,QCOM 2020-01-03 Call $90.00,BTO,4,$0.51,($204.00),N,$66.51
12/27/2019,12/27/2019,12/30/2019,Margin,QCOM,QCOM 2020-01-03 Call $90.00,BTO,3,$0.51,($153.00),N,$270.51
12/27/2019,12/27/2019,12/30/2019,Margin,PYPL,PYPL 2020-01-03 Call $110.00,STC,-1,$0.70,$69.98,N,$423.51
12/27/2019,12/27/2019,12/30/2019,Margin,PYPL,PYPL 2020-01-03 Call $110.00,STC,-5,$0.70,$349.98,N,$353.53
12/26/2019,12/26/2019,12/27/2019,Margin,PYPL,PYPL 2019-12-27 Call $111.00,BTO,10,$0.04,($40.00),N,$3.55
12/26/2019,12/26/2019,12/27/2019,Margin,PYPL,PYPL 2020-01-03 Call $110.00,BTO,6,$0.72,($432.00),N,$43.55
12/26/2019,12/26/2019,12/27/2019,Margin,QCOM,QCOM 2019-12-27 Call $90.00,BTO,8,$0.05,($40.00),N,$475.55
12/26/2019,12/26/2019,12/27/2019,Margin,QCOM,QCOM 2019-12-27 Call $90.00,BTO,6,$0.05,($30.00),N,$515.55
12/26/2019,12/26/2019,12/27/2019,Margin,QCOM,QCOM 2019-12-27 Call $90.00,BTO,6,$0.05,($30.00),N,$545.55
12/26/2019,12/26/2019,12/27/2019,Margin,BIIB,BIIB 2019-12-27 Call $305.00,STC,-3,$1.75,$524.97,N,$575.55
12/23/2019,12/23/2019,12/24/2019,Margin,TTWO,TTWO 2019-12-27 Call $128.00,BTO,5,$0.10,($50.00),N,$50.58
12/23/2019,12/23/2019,12/23/2019,Margin,,ACH Deposit,ACH,--,,$50.00,N,$100.58
12/23/2019,12/23/2019,12/24/2019,Margin,TTWO,TTWO 2019-12-27 Call $128.00,BTO,10,$0.05,($50.00),N,$50.58
12/23/2019,12/23/2019,12/23/2019,Margin,,ACH Deposit,ACH,--,,$90.00,N,$100.58
12/23/2019,12/23/2019,12/23/2019,Margin,,ACH Deposit,ACH,--,,$10.00,N,$10.58
12/19/2019,12/19/2019,12/19/2019,Margin,,ACH Withdrawal,ACH,--,,"($1,295.00)",N,$0.58
12/18/2019,12/18/2019,12/19/2019,Margin,BIIB,BIIB 2019-12-27 Call $305.00,BTO,3,$1.70,($510.00),N,"$1,295.58"
12/18/2019,12/18/2019,12/19/2019,Margin,YETI,YETI 2019-12-27 Call $34.50,STC,-10,$1.25,"$1,249.95",N,"$1,805.58"
12/18/2019,12/18/2019,12/19/2019,Margin,YETI,YETI 2019-12-20 Call $35.00,STC,-10,$0.50,$499.96,N,$555.63
12/17/2019,12/17/2019,12/18/2019,Margin,YETI,YETI 2019-12-27 Call $34.50,BTO,10,$0.42,($420.00),N,$55.67
12/17/2019,12/17/2019,12/18/2019,Margin,BIIB,BIIB 2019-12-20 Call $305.00,STC,-3,$1.00,$299.98,N,$475.67
12/16/2019,12/16/2019,12/17/2019,Margin,BIIB,BIIB 2019-12-20 Call $305.00,BTO,3,$2.00,($600.00),N,$175.69
12/16/2019,12/16/2019,12/17/2019,Margin,SPOT,SPOT 2019-12-20 Call $149.00,STC,-2,$2.64,$527.97,N,$775.69
12/16/2019,12/16/2019,12/17/2019,Margin,YETI,YETI 2019-12-20 Call $35.00,BTO,10,$0.10,($100.00),N,$247.72
12/16/2019,12/16/2019,12/17/2019,Margin,MCD,MCD 2019-12-20 Call $197.50,STC,-1,$0.81,$80.98,N,$347.72
12/16/2019,12/16/2019,12/17/2019,Margin,MCD,MCD 2019-12-20 Call $197.50,STC,-1,$0.81,$80.98,N,$266.74
12/16/2019,12/16/2019,12/17/2019,Margin,MCD,MCD 2019-12-20 Call $197.50,STC,-2,$0.81,$161.98,N,$185.76
12/16/2019,12/16/2019,12/17/2019,Margin,SPOT,SPOT 2019-12-20 Call $149.00,BTO,2,$1.52,($304.00),N,$23.78
12/13/2019,12/13/2019,12/16/2019,Margin,--,Option Expiration for BA 2019-12-13 call $370.00,OEXP,4S,,--,N,$327.78
12/13/2019,12/13/2019,12/16/2019,Margin,MCD,MCD 2019-12-20 Call $197.50,BTO,1,$1.16,($116.00),N,$327.78
12/13/2019,12/13/2019,12/16/2019,Margin,MCD,MCD 2019-12-20 Call $197.50,BTO,1,$1.16,($116.00),N,$443.78
12/13/2019,12/13/2019,12/16/2019,Margin,MCD,MCD 2019-12-20 Call $197.50,BTO,1,$1.16,($116.00),N,$559.78
12/13/2019,12/13/2019,12/16/2019,Margin,MCD,MCD 2019-12-20 Call $197.50,BTO,1,$1.16,($116.00),N,$675.78
12/13/2019,12/13/2019,12/16/2019,Margin,TTD,TTD 2019-12-20 Call $252.50,STC,-1,$7.90,$789.97,N,$791.78
12/13/2019,12/13/2019,12/16/2019,Margin,TTD,TTD 2019-12-20 Call $252.50,BTO,1,$4.50,($450.00),N,$1.81
12/13/2019,12/13/2019,12/13/2019,Margin,,ACH Deposit,ACH,--,,$20.00,N,$451.81
12/13/2019,12/13/2019,12/13/2019,Margin,,ACH Deposit,ACH,--,,$5.00,N,$431.81
12/13/2019,12/13/2019,12/13/2019,Margin,,ACH Withdrawal,ACH,--,,($500.00),N,$426.81
12/13/2019,12/13/2019,12/16/2019,Margin,EA,EA 2019-12-13 Call $106.00,STC,-5,$0.05,$24.98,N,$926.81
12/12/2019,12/12/2019,12/13/2019,Margin,TTWO,TTWO 2019-12-20 Call $125.00,STC,-4,$2.15,$859.97,N,$901.83
12/12/2019,12/12/2019,12/13/2019,Margin,TTWO,TTWO 2019-12-20 Call $125.00,BTO,4,$1.01,($404.00),N,$41.86
12/12/2019,12/12/2019,12/13/2019,Margin,BIDU,BIDU 2019-12-13 Call $118.00,STC,-2,$2.20,$439.98,N,$445.86
12/11/2019,12/11/2019,12/12/2019,Margin,BA,BA 2019-12-13 Call $370.00,BTO,4,$0.05,($20.00),N,$5.88
12/11/2019,12/11/2019,12/11/2019,Margin,,ACH Deposit,ACH,--,,$22.00,N,$25.88
12/11/2019,12/11/2019,12/12/2019,Margin,EA,EA 2019-12-13 Call $106.00,BTO,1,$0.02,($2.00),N,$3.88
12/11/2019,12/11/2019,12/12/2019,Margin,EA,EA 2019-12-13 Call $106.00,BTO,1,$0.02,($2.00),N,$5.88
12/11/2019,12/11/2019,12/12/2019,Margin,EA,EA 2019-12-13 Call $106.00,BTO,1,$0.02,($2.00),N,$7.88
12/11/2019,12/11/2019,12/12/2019,Margin,EA,EA 2019-12-13 Call $106.00,BTO,1,$0.02,($2.00),N,$9.88
12/11/2019,12/11/2019,12/12/2019,Margin,EA,EA 2019-12-13 Call $106.00,BTO,1,$0.02,($2.00),N,$11.88
12/10/2019,12/10/2019,12/11/2019,Margin,BIDU,BIDU 2019-12-13 Call $118.00,BTO,1,$0.55,($55.00),N,$13.88
12/10/2019,12/10/2019,12/11/2019,Margin,BIDU,BIDU 2019-12-13 Call $118.00,BTO,1,$0.56,($56.00),N,$68.88
12/10/2019,12/10/2019,12/11/2019,Margin,EA,EA 2019-12-13 Call $103.00,STC,-1,$0.40,$39.98,N,$124.88
12/10/2019,12/10/2019,12/11/2019,Margin,EA,EA 2019-12-13 Call $103.00,STC,-2,$0.40,$79.98,N,$84.90
12/09/2019,12/09/2019,12/10/2019,Margin,BA,BA 2020-01-03 Call $385.00,BTO,1,$0.45,($45.00),N,$4.92
12/09/2019,12/09/2019,12/10/2019,Margin,BA,BA 2020-01-03 Call $385.00,BTO,2,$0.45,($90.00),N,$49.92
12/09/2019,12/09/2019,12/10/2019,Margin,BA,BA 2020-01-03 Call $385.00,BTO,2,$0.45,($90.00),N,$139.92
12/09/2019,12/09/2019,12/10/2019,Margin,BA,BA 2020-01-03 Call $385.00,BTO,1,$0.45,($45.00),N,$229.92
12/09/2019,12/09/2019,12/10/2019,Margin,BA,BA 2020-01-03 Call $385.00,BTO,1,$0.45,($45.00),N,$274.92
12/09/2019,12/09/2019,12/10/2019,Margin,BA,BA 2020-01-03 Call $385.00,BTO,3,$0.45,($135.00),N,$319.92
12/09/2019,12/09/2019,12/09/2019,Margin,,ACH Deposit,ACH,--,,$450.00,N,$454.92
12/09/2019,12/09/2019,12/10/2019,Margin,BA,BA 2020-01-03 Call $390.00,BTO,2,$0.44,($88.00),N,$4.92
12/09/2019,12/09/2019,12/10/2019,Margin,TTWO,TTWO 2019-12-13 Call $126.00,STC,-3,$0.18,$53.98,N,$92.92
12/09/2019,12/09/2019,12/10/2019,Margin,TTWO,TTWO 2019-12-13 Call $125.00,STC,-1,$0.35,$34.98,N,$38.94
12/06/2019,12/06/2019,12/09/2019,Margin,TTWO,TTWO 2019-12-13 Call $125.00,BTO,1,$0.85,($85.00),N,$3.96
12/06/2019,12/06/2019,12/06/2019,Margin,,ACH Deposit,ACH,--,,$5.00,N,$88.96
12/06/2019,12/06/2019,12/09/2019,Margin,TTWO,TTWO 2019-12-13 Call $126.00,BTO,3,$1.00,($300.00),N,$83.96
12/06/2019,12/06/2019,12/09/2019,Margin,TTWO,TTWO 2019-12-06 Call $124.00,STC,-4,$0.85,$339.98,N,$383.96
12/04/2019,12/04/2019,12/05/2019,Margin,TTWO,TTWO 2019-12-06 Call $124.00,BTO,4,$0.75,($300.00),N,$43.98
12/04/2019,12/04/2019,12/04/2019,Margin,,ACH Deposit,ACH,--,,$300.00,N,$343.98
11/29/2019,11/29/2019,12/02/2019,Margin,EA,EA 2019-12-13 Call $103.00,BTO,3,$1.14,($342.00),N,$43.98
11/26/2019,11/26/2019,11/27/2019,Margin,ISRG,ISRG 2019-12-06 Call $592.50,STC,-1,$3.80,$379.98,N,$385.98
11/22/2019,11/22/2019,11/25/2019,Margin,--,Option Expiration for VLO 2019-11-22 call $102.00,OEXP,5S,,--,N,$6.00
11/22/2019,11/22/2019,11/25/2019,Margin,ISRG,ISRG 2019-12-06 Call $592.50,BTO,1,$1.50,($150.00),N,$6.00
11/22/2019,11/22/2019,11/22/2019,Margin,,ACH Deposit,ACH,--,,$15.00,N,$156.00
11/22/2019,11/22/2019,11/25/2019,Margin,ISRG,ISRG 2019-11-29 Call $587.50,STC,-1,$0.50,$49.98,N,$141.00
11/22/2019,11/22/2019,11/25/2019,Margin,NFLX,NFLX 2019-11-22 Call $307.50,STC,-1,$0.70,$69.98,N,$91.02
